timestamp,open,high,low,close,volume,RSI,Stochastic_RSI,MACD,Volume,SMA,EMA,ADX,Ichimoku
2023-05-15 17:00:00,27482.66,27663.59,27416.53,27506.41,3148.20526,68.9993358339126,0.4869137668830493,133.62913908693372,3148.20526,27403.294285714284,27364.20809706803,46.055795973044944,27318.595
2023-05-15 18:00:00,27506.42,27525.59,27381.47,27431.88,1432.72999,62.307018179300165,0.0,127.50559813751534,1432.72999,27413.497142857144,27373.23101745896,45.294157298055175,27318.595
2023-05-15 19:00:00,27431.88,27443.8,27317.9,27418.24,1039.91292,61.13829174007215,0.0,120.1668056769995,1039.91292,27419.405714285713,27379.2322151311,43.78436548333657,27318.595
2023-05-15 20:00:00,27418.24,27418.24,27331.66,27346.3,669.58747,55.251719892937665,0.0,107.30881379851053,669.58747,27410.167857142857,27374.841253113616,42.38241594109787,27318.595
2023-05-15 21:00:00,27346.31,27386.05,27315.95,27362.45,636.66443,56.26965210581848,0.06318717055591809,97.30031516096642,636.66443,27406.95142857143,27373.1890860318,40.87457319565437,27318.595
2023-05-15 22:00:00,27362.45,27368.0,27250.26,27310.17,901.46521,52.13517067859751,0.0,84.17957901860791,901.46521,27398.058571428573,27364.78654122756,38.65403816533454,27318.595
2023-05-15 23:00:00,27310.16,27317.79,27126.73,27162.14,1373.38408,42.59234105149364,0.0,61.13182757922186,1373.38408,27381.747142857144,27337.767002397217,36.4559789345832,27294.9775
2023-05-16 00:00:00,27162.15,27296.89,27082.99,27205.57,1477.27659,45.730855412865274,0.11885162954859102,45.842314883644576,1477.27659,27366.672857142858,27320.14073541092,34.79536639539877,27284.0425
2023-05-16 01:00:00,27205.56,27252.17,26852.11,27024.64,3830.42268,36.723391962204325,0.0,18.907770009518572,3830.42268,27344.424285714285,27280.74063735613,34.786920272989065,27226.3225
2023-05-16 02:00:00,27024.64,27089.0,26976.61,27080.49,1022.5571,40.61195791025225,0.12047876782486534,2.0450038544695417,1022.5571,27321.907142857144,27254.040552375314,34.779077445037196,27205.3225
2023-05-16 03:00:00,27080.49,27145.3,27061.66,27130.0,1081.92788,43.90304946275401,0.22244608954234402,-7.2403542881438625,1081.92788,27304.460714285717,27237.501812058606,34.14281849364983,27202.9025
2023-05-16 04:00:00,27130.02,27145.88,27080.0,27114.73,715.81049,43.109552506919954,0.19786131027181106,-15.650816031917202,715.81049,27283.747857142855,27221.132237117457,33.54548946975924,27196.5125
2023-05-16 05:00:00,27114.74,27157.86,27033.69,27061.55,805.05291,40.37281237498303,0.11306936296842524,-26.30413146043793,805.05291,27259.801428571427,27199.854605501794,33.30187094815959,27188.465
2023-05-16 06:00:00,27061.54,27085.0,26993.71,27065.57,858.55119,40.67938129329951,0.12256773486840876,-34.03030016984121,858.55119,27230.01,27181.94999143489,33.33379009708196,27183.9525
2023-05-16 07:00:00,27065.57,27252.59,27062.55,27252.58,1705.48229,52.82943804025593,0.6295450825219219,-24.777579925987084,1705.48229,27211.879285714287,27191.367325910236,31.554901166013845,27171.4
2023-05-16 08:00:00,27252.58,27286.08,27095.4,27202.22,1672.34022,49.86737229971925,0.538358971656725,-21.26325403777082,1672.34022,27195.475000000002,27192.814349122204,29.599901617507687,27166.175
2023-05-16 09:00:00,27202.21,27221.43,27071.88,27092.56,1690.39248,44.072621203084914,0.37599158032702296,-27.015354791590653,1690.39248,27172.212142857144,27179.447102572576,27.98134031059826,27163.4725
2023-05-16 10:00:00,27092.55,27110.06,26987.02,27013.92,1896.77266,40.44315101240243,0.19030540997958464,-37.487395498523256,1896.77266,27148.470714285715,27157.376822229566,27.146420588325327,27194.5975
2023-05-16 11:00:00,27013.93,27126.98,26996.82,27059.03,1259.52205,43.32631794346094,0.4099656706095425,-41.66626049115439,1259.52205,27126.797857142858,27144.263912598955,26.195671356806628,27197.2
2023-05-16 12:00:00,27059.03,27137.69,26976.95,27060.0,1841.76607,43.3897803455637,0.41390595500927735,-44.38809191852852,1841.76607,27108.928571428572,27133.02872425243,25.47297340338178,27194.6825
2023-05-16 13:00:00,27060.0,27128.21,26976.09,26984.84,1762.15706,39.681887936170604,0.18368853284220685,-52.010403242897155,1762.15706,27096.264285714286,27113.270227685436,24.809157967835255,27194.4675
2023-05-16 14:00:00,26984.84,27042.39,26900.0,26982.79,2126.62309,39.58253172683198,0.17751965633104252,-57.553121195116546,2126.62309,27080.351428571426,27095.872863994045,24.81228463684672,27175.445
2023-05-16 15:00:00,26982.8,27090.77,26980.02,27038.02,1455.15109,43.67433619036518,0.3088875520608695,-56.83401849449001,1455.15109,27081.307142857142,27088.15914879484,24.225120397699413,27175.445
2023-05-16 16:00:00,27038.01,27151.51,26981.48,27052.83,1346.99992,44.754803350834926,0.39045128738938445,-54.44151331884859,1346.99992,27079.33142857143,27083.448595622198,22.99605666686522,27175.445
2023-05-16 17:00:00,27052.84,27100.0,26959.46,27086.56,1353.71446,47.23724300189617,0.577848978014374,-49.25591509498554,1353.71446,27076.22857142857,27083.86344953924,22.06108663626484,27159.2825
2023-05-16 18:00:00,27086.56,27116.92,27000.57,27051.78,1435.44912,44.99222628726159,0.4083741843140849,-47.40627642847903,1435.44912,27071.73214285714,27079.58565626734,20.996167046109417,27141.802499999998
2023-05-16 19:00:00,27051.79,27071.98,26880.0,26933.05,1155.54439,38.300278522195725,0.0,-54.88822589000847,1155.54439,27062.553571428572,27060.04756876503,21.07700709700538,27102.302499999998
2023-05-16 20:00:00,26933.06,26993.45,26897.34,26951.41,864.34377,39.791592511493945,0.10264282579074652,-58.66002987394313,864.34377,27054.399285714288,27045.56255959636,21.152072858551637,27081.855
2023-05-16 21:00:00,26951.41,27049.0,26923.12,27012.97,835.17918,44.62455818115574,0.5467475046540189,-56.03588735566882,835.17918,27037.284285714286,27041.216884983514,20.52960568800854,27075.465
2023-05-16 22:00:00,27012.98,27039.99,26975.71,26998.36,531.08583,43.72744556165635,0.6072718596776319,-54.50681971479207,531.08583,27022.72285714286,27035.50263365238,19.951600458218525,27067.4175
2023-05-16 23:00:00,26998.37,27049.74,26962.13,27033.84,546.33199,46.53827247561569,0.9217888212638499,-49.857358517925604,546.33199,27018.528571428567,27035.280949165397,19.552488079140094,27062.905
2023-05-17 00:00:00,27033.85,27115.0,26982.93,27098.59,983.05573,51.317434708383125,1.0,-40.4812010728856,983.05573,27024.57642857143,27043.722155943346,18.346835582819796,27050.3525
2023-05-17 01:00:00,27098.58,27238.55,27058.61,27170.77,1800.20541,56.03558599525257,1.0,-26.915935825934866,1800.20541,27032.557857142856,27060.661868484232,18.11025749077958,27066.8875
2023-05-17 02:00:00,27170.78,27191.58,27062.66,27065.15,899.9553,48.6113753603127,0.5813881069601644,-24.40667176264833,899.9553,27032.925714285717,27061.26028601967,17.890577833885096,27064.185
2023-05-17 03:00:00,27065.15,27131.7,27041.0,27060.04,782.44402,48.27810552492593,0.5625967871088976,-22.570220752804744,782.44402,27038.29714285714,27061.09758121705,17.40821364918259,27071.1575
2023-05-17 04:00:00,27060.05,27100.0,27055.09,27072.5,596.52444,49.19277750993486,0.6141702930319544,-19.880235252181592,596.52444,27044.704999999998,27062.617903721446,16.960304049101687,27075.4925
2023-05-17 05:00:00,27072.51,27072.51,26985.37,26990.78,998.82757,43.73053762341246,0.30618353301549944,-24.065115726025397,998.82757,27041.330714285716,27053.039516558587,15.844592172415812,27081.9375
2023-05-17 06:00:00,26990.78,27005.97,26931.54,26993.92,1101.58501,43.98789539630756,0.320694573959451,-26.81913757048096,1101.58501,27037.122857142855,27045.156914350773,15.410275117178982,27084.0425
2023-05-17 07:00:00,26993.93,27032.66,26760.0,26845.14,2346.35861,35.664504235391234,0.0,-40.53970582388138,2346.35861,27019.87857142857,27018.487992437338,16.467614299380156,27011.1575
2023-05-17 08:00:00,26845.14,26861.89,26774.83,26813.07,2167.66485,34.16387522748394,0.0,-53.38573843467748,2167.66485,27002.82785714286,26991.09892677903,17.449429254281245,27011.1575
2023-05-17 09:00:00,26813.08,26877.42,26798.55,26871.8,892.06297,39.208466337963756,0.23064456018291013,-58.1568951703739,892.06297,26998.45285714286,26975.19240320849,18.14495250009983,27011.1575
2023-05-17 10:00:00,26871.8,26914.3,26835.0,26868.21,1099.71969,39.01168876826695,0.22164766132181196,-61.51860605822367,1099.71969,26992.510000000002,26960.92808278069,18.281117458505175,26987.5325
2023-05-17 11:00:00,26868.22,26868.22,26573.62,26637.62,3524.12183,28.958522909956855,0.0,-81.84600226883776,3524.12183,26965.699285714287,26917.820338409932,20.11970825835251,26879.372499999998
2023-05-17 12:00:00,26637.61,26760.56,26600.1,26669.89,2011.23741,31.614446890376996,0.09808759436182904,-94.26506195215552,2011.23741,26942.23714285714,26884.762959955275,21.826971143925032,26871.4475
2023-05-17 13:00:00,26669.88,26757.77,26590.68,26635.91,1843.73332,30.328668580228708,0.050601709127601625,-105.63150401797611,1843.73332,26913.81357142857,26851.58256529457,23.461773794930455,26864.574999999997
2023-05-17 14:00:00,26635.91,26830.22,26544.71,26780.77,2855.97748,41.290830952266795,0.4554522033450164,-101.77727482147748,2855.97748,26891.112142857142,26842.140889921964,24.01870069303455,26840.157499999998
2023-05-17 15:00:00,26780.78,26836.06,26708.68,26796.93,1501.02651,42.37999419736269,0.6633044583426576,-96.30860778922215,1501.02651,26864.40928571429,26836.112771265703,24.460779001738107,26840.157499999998
2023-05-17 16:00:00,26796.93,26947.76,26741.36,26905.1,1897.00592,49.176721938388575,0.9992065152947962,-82.2975597407094,1897.00592,26852.977142857144,26845.311068430274,23.554564426423344,26818.9325
2023-05-17 17:00:00,26905.1,27174.0,26862.19,27086.12,2961.63608,58.08680509144648,1.0,-55.942037084569165,2961.63608,26854.84,26877.418925972906,22.91485189569168,26875.4925
2023-05-17 18:00:00,27086.12,27205.0,27064.95,27099.07,2469.59544,58.64536678514265,1.0,-33.62255879745862,2469.59544,26856.73785714286,26906.97240250985,22.526072054956977,26883.2425
2023-05-17 19:00:00,27099.08,27447.29,27099.07,27385.09,4016.4588,68.59888765409941,1.0,7.063785259935685,4016.4588,26884.902857142857,26970.72141550854,23.466019858001726,26996.0
2023-05-17 20:00:00,27385.09,27467.02,27274.45,27340.59,2209.3942,65.93970687897647,0.9329173484581551,35.31019401989033,2209.3942,26909.665,27020.037226774068,24.42604988218164,27005.864999999998
2023-05-17 21:00:00,27340.6,27500.0,27275.0,27364.96,1881.97764,66.70098333588555,0.9521219259594652,58.98222146407352,1881.97764,26946.795000000002,27066.02692987086,25.466446123807522,27022.355
2023-05-17 22:00:00,27364.96,27388.88,27301.12,27333.73,973.19375,64.7051066117556,0.9017723205254013,74.3652375931124,973.19375,26983.984999999997,27101.720672554744,26.43252834817441,27022.355
2023-05-17 23:00:00,27333.72,27431.0,27333.72,27405.61,1145.21587,67.14214020971086,0.963250907155091,91.3040082059706,1145.21587,27022.114285714284,27142.23924954745,27.53296551442278,27063.3475
2023-05-18 00:00:00,27405.62,27485.33,27354.15,27357.42,1554.65732,63.953905718615225,0.8828219173697045,99.6904067407595,1554.65732,27057.057857142856,27170.930016274455,28.807712322809486,27071.5175
2023-05-18 01:00:00,27357.42,27392.55,27306.59,27323.21,963.18663,61.71355270935668,0.8200863462147319,102.39587104305247,963.18663,27106.028571428567,27191.234014104528,29.427782080439368,27101.725
2023-05-18 02:00:00,27323.21,27388.86,27286.58,27349.32,1112.44294,62.78508411718725,0.8480854388188862,105.4314812964949,1112.44294,27154.559285714287,27212.31214555726,29.767843544873887,27152.415
2023-05-18 03:00:00,27349.32,27378.9,27331.9,27365.69,1163.73376,63.47528133893784,0.812377483645047,107.91417900165834,1163.73376,27206.68642857143,27232.76252614962,30.08361490470594,27160.945
2023-05-18 04:00:00,27365.69,27367.09,27300.0,27302.62,803.62547,58.93979734792913,0.6315980946294107,103.59829624642589,803.62547,27243.961428571427,27242.076855996336,29.969548328533907,27204.79
2023-05-18 05:00:00,27302.62,27318.63,27217.01,27220.16,1187.68354,53.55212816401237,0.2252790079988081,92.45829356073955,1187.68354,27274.19214285714,27239.15460853016,28.887271847248854,27190.43
2023-05-18 06:00:00,27220.16,27250.0,27152.29,27210.88,1481.05219,52.96535064872701,0.0,81.93643056129076,1481.05219,27296.03357142857,27235.384660726137,27.20964794377236,27170.5825
2023-05-18 07:00:00,27210.89,27454.14,27200.0,27391.61,2215.54298,61.75445365617091,0.5621954266922168,87.17626518495672,2215.54298,27317.854285714286,27256.21470596265,27.124199884223234,27170.5825
2023-05-18 08:00:00,27391.61,27440.01,27346.45,27388.54,1700.75228,61.54407305637455,0.548738420787279,90.0431867256084,1700.75228,27338.530714285713,27273.858078500965,27.044855257499048,27170.5825
2023-05-18 09:00:00,27388.53,27430.0,27354.63,27405.0,1177.10188,62.285924606997625,0.6574530797806227,92.5762655768267,1177.10188,27339.952857142856,27291.34366803417,26.971178104112305,27162.785
2023-05-18 10:00:00,27405.0,27423.74,27334.02,27347.86,1060.68169,58.09610045611243,0.36191196781998036,88.94769469869789,1060.68169,27340.472142857143,27298.87917896295,26.662066989098825,27162.785
2023-05-18 11:00:00,27347.86,27400.0,27342.62,27398.97,994.18461,60.64612141366375,0.5417849176568933,89.1682993417744,994.18461,27342.90142857143,27312.22462176789,26.375035239443452,27162.785
2023-05-18 12:00:00,27398.97,27472.14,27226.33,27237.02,2455.64136,50.217952322420956,0.0,75.40588646279502,2455.64136,27335.993571428575,27302.197338865506,24.80384498985834,27167.285
2023-05-18 13:00:00,27237.02,27283.0,27180.17,27257.21,2118.36446,51.341278241072985,0.081779974512964,65.37464119906144,2118.36446,27325.393571428573,27296.199027016773,23.165639513350282,27167.285
2023-05-18 14:00:00,27257.21,27404.51,27021.95,27244.99,3841.20211,50.59709788642985,0.028598940520864247,55.7955784858932,3841.20211,27317.362857142853,27289.37115674787,22.912832292045582,27134.699999999997
2023-05-18 15:00:00,27245.0,27300.0,27045.1,27086.77,2964.70782,42.090262713064035,0.0,35.03322931191724,2964.70782,27300.47428571429,27262.35766918149,22.678082729405503,27134.699999999997
2023-05-18 16:00:00,27086.78,27118.36,26981.56,27069.56,2607.92394,41.277323425986076,0.0,16.994314952684363,2607.92394,27280.49142857143,27236.651313290626,22.906344099251193,27165.595
2023-05-18 17:00:00,27069.55,27090.58,26361.2,26488.99,7917.59124,24.256904209004972,0.0,-43.64568136811067,7917.59124,27217.87,27136.963138185212,25.499474198045885,26923.635
2023-05-18 18:00:00,26489.0,26653.4,26409.77,26617.62,4334.33737,31.041427666418457,0.17840384491659436,-80.39718069217633,4334.33737,27168.941428571427,27067.717386427183,27.907380718355245,26923.635
2023-05-18 19:00:00,26617.62,26847.99,26572.71,26734.01,2789.36175,36.577218395401616,0.32397137915882174,-98.99021086696303,2789.36175,27134.21642857143,27023.223068236894,28.544359303875957,26923.635
2023-05-18 20:00:00,26734.01,26771.53,26691.2,26720.63,1111.68683,36.21727656525011,0.3145064540467748,-113.49665660655955,1111.68683,27099.198571428573,26982.877325805308,29.135839419002334,26923.635
2023-05-18 21:00:00,26720.63,27065.27,26720.63,26917.24,2155.55537,44.81146178524336,0.5404966354937545,-107.88470775175301,2155.55537,27065.315,26974.1256823646,27.754582395281375,26906.7275
2023-05-18 22:00:00,26917.24,26948.14,26843.93,26891.75,792.82654,43.984004969841465,0.5187380730395511,-104.29181668029923,792.82654,27029.829999999998,26963.14225804932,26.47198658754049,26906.7275
2023-05-18 23:00:00,26891.74,26894.92,26817.48,26821.28,694.80735,41.69193736892175,0.47912635937891607,-105.90990126329052,694.80735,26988.135714285716,26944.22729030941,25.41122573129959,26876.9325
2023-05-19 00:00:00,26821.28,26929.04,26799.28,26885.47,858.88397,44.52761760568367,0.5570527467703679,-100.85011110736377,858.88397,26955.10785714286,26936.39298493482,24.208484996992954,26831.5225
2023-05-19 01:00:00,26885.47,26914.64,26749.33,26809.99,971.75973,41.9444513319988,0.6530535688973906,-101.75779561644958,971.75973,26913.037857142856,26919.53925361018,23.36123334705109,26824.5775
2023-05-19 02:00:00,26810.0,26849.21,26762.77,26802.05,768.22407,41.670593050809885,0.6429422670498876,-101.94270176326972,768.22407,26881.968571428577,26903.87401979549,22.574499672105073,26827.095
2023-05-19 03:00:00,26802.05,26874.59,26769.35,26834.73,686.05386,43.31116441039474,0.7233910439208504,-98.3188794935304,686.05386,26851.79142857143,26894.654817156093,21.65338897992343,26867.829999999998
2023-05-19 04:00:00,26834.73,26876.25,26812.03,26875.0,567.94706,45.35090439314059,1.0,-91.14683777799655,567.94706,26825.363571428574,26892.034174868615,20.78498922071468,26897.4525
2023-05-19 05:00:00,26874.99,26888.82,26827.28,26876.45,613.86669,45.42704665711189,1.0,-84.37333685810154,613.86669,26810.340714285714,26889.95628488613,19.873540769520076,26904.809999999998
2023-05-19 06:00:00,26876.44,26938.49,26866.05,26902.72,1116.97452,46.87131738032721,1.0,-76.00933087404337,1116.97452,26798.42357142857,26891.65811356798,18.60991122729343,26882.7025
2023-05-19 07:00:00,26902.72,26960.24,26844.04,26851.38,1597.05942,44.39834963291483,0.843778586452214,-72.68563010734215,1597.05942,26824.308571428573,26886.287698425585,17.61232091127634,26885.7275
2023-05-19 08:00:00,26851.39,26926.61,26834.32,26886.52,844.68404,46.479770182718255,0.963248948975786,-66.45007389289094,844.68404,26843.515714285717,26886.318671968842,16.766519121473614,26885.7275
2023-05-19 09:00:00,26886.53,26906.73,26819.0,26842.18,911.71229,44.22985431109453,0.7520693683194258,-64.34449482011041,911.71229,26851.242142857143,26880.43351570633,16.113550974415833,26885.7275
2023-05-19 10:00:00,26842.18,26876.66,26790.72,26823.08,1055.88297,43.25845963259256,0.3053164292463171,-63.48520073380132,1055.88297,26858.56,26872.78638027882,15.755573807519669,26889.0875
2023-05-19 11:00:00,26823.08,26878.88,26798.54,26855.89,1023.64289,45.47381239524076,0.7312864715488294,-59.471164617934846,1023.64289,26854.177857142855,26870.53352957498,15.397994877222297,26890.7325
2023-05-19 12:00:00,26855.9,26988.2,26855.89,26909.94,1400.69728,49.005933357401844,1.0,-51.336849545754376,1400.69728,26855.477142857144,26875.787725631646,14.669365181819611,26903.065
2023-05-19 13:00:00,26909.93,26955.0,26843.2,26865.46,1042.98471,46.34527181698279,0.6372817852734068,-47.92703745734252,1042.98471,26858.632857142857,26874.410695547427,13.859917884200069,26903.065
2023-05-19 14:00:00,26865.47,26865.47,26762.31,26835.33,1409.69993,44.57965402303222,0.3965815968494448,-47.112887958355714,1409.69993,26855.05142857143,26869.199936141107,13.430510431685708,26879.055
2023-05-19 15:00:00,26835.34,27183.6,26630.0,26883.65,6876.15325,48.001012852595046,0.8630028788298045,-42.083535639114416,6876.15325,26860.312857142857,26871.126611322296,14.33208542651047,26894.8275
2023-05-19 16:00:00,26883.65,26961.34,26801.56,26837.72,1752.64044,45.14788640703752,0.3287403935905167,-41.327507062625955,1752.64044,26862.860714285714,26866.672396479324,15.169262207419179,26868.699999999997
2023-05-19 17:00:00,26837.73,26973.56,26825.0,26919.17,1328.47539,50.73963422308513,1.0,-33.766772342438344,1328.47539,26868.89214285714,26873.67207694875,16.0195844345875,26839.6
2023-05-19 18:00:00,26919.16,26937.62,26872.83,26890.8,910.10451,48.870858810038015,0.7502029406689632,-29.721447164603887,910.10451,26870.020714285714,26875.95580002225,16.809169359815225,26839.6
2023-05-19 19:00:00,26890.8,26890.81,26780.73,26834.46,1018.50532,45.302457186452166,0.273218801290537,-30.70768587524799,1018.50532,26867.02142857143,26870.42302668595,16.56470220840915,26851.7425
2023-05-19 20:00:00,26834.47,26875.81,26807.73,26831.04,599.06929,45.08724275920162,0.24445133641623124,-31.403255396406166,599.06929,26861.90142857143,26865.17195646116,16.33769699638923,26892.4775
2023-05-19 21:00:00,26831.03,26906.13,26826.57,26906.12,556.46863,50.63194790049,0.9856056931578647,-25.60105766629931,556.46863,26865.81142857143,26870.631695599674,16.37127778534531,26906.8
2023-05-19 22:00:00,26906.13,26921.21,26862.18,26871.15,454.80868,48.19116751303187,0.6593493870211272,-23.553055938537,454.80868,26864.713571428572,26870.70080285305,16.52557529186674,26906.8
2023-05-19 23:00:00,26871.15,26900.0,26864.03,26880.26,387.8365,48.88249079188615,0.7517577742993553,-20.95336163970933,387.8365,26867.433571428573,26871.975362472644,16.668851547922355,26906.8
2023-05-20 00:00:00,26880.26,26908.42,26825.11,26845.71,564.98609,46.3561105094935,0.2883867202115387,-21.43390472023384,564.98609,26869.049999999996,26868.473314142957,16.307499556633143,26891.9725
2023-05-20 01:00:00,26845.71,26885.86,26845.54,26858.98,270.6386,47.47887070160934,0.4706535710215781,-20.50756206571532,270.6386,26869.270714285714,26867.207538923896,15.97195842186459,26891.9725
2023-05-20 02:00:00,26858.98,26870.05,26832.36,26839.63,327.99884,45.968034402639375,0.22538714971766144,-21.09168036128176,327.99884,26864.248571428576,26863.530533734047,15.481650597583519,26882.9875
2023-05-20 03:00:00,26839.63,26874.74,26839.62,26865.58,318.51343,48.342111177412086,0.6107904623374516,-19.238876400697336,318.51343,26864.257142857143,26863.803795902844,15.081668978986107,26878.885000000002
2023-05-20 04:00:00,26865.59,26873.63,26851.11,26873.63,337.53628,49.08941174037285,0.708048797883775,-16.9258376691796,337.53628,26866.992857142854,26865.113956449135,14.710257476002795,26885.635000000002
2023-05-20 05:00:00,26873.62,26873.63,26840.0,26869.36,358.13357,48.687075620097055,0.636868993221171,-15.261367578455975,358.13357,26865.972142857147,26865.680095589254,14.185893302291811,26889.98
